Time_Index,res_hydro_1,natural_gas_2,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,fixed_offshore_wind_2,float_offshore_wind_2,battery_2,ror_hydro_2,pumped_hydro_2,fusion_2,perfect_gen,newBESS_2,fusion_new_2
2161,0.333,1,1,0,0,0,0.3816,0.9091,0.9091,1,0.473936497,1,1,1,1,1
2162,0.333,1,1,0,0,0,0.8014,0.8852,0.8852,1,0.473936497,1,1,1,1,1
2163,0.333,1,1,0,0,0,0.3819,0.5,0.5,1,0.473936497,1,1,1,1,1
2164,0.333,1,1,0,0,0,0.4957,0.7179,0.7179,1,0.473936497,1,1,1,1,1
2165,0.333,1,1,0,0,0,0.2131,0.0904,0.0904,1,0.473936497,1,1,1,1,1
2166,0.333,1,1,0,0,0,0.5468,0.8977,0.8977,1,0.473936497,1,1,1,1,1
2167,0.333,1,1,0.001799,0.001030965,0.000947935,0.6117,0.777,0.777,1,0.473936497,1,1,1,1,1
2168,0.333,1,1,0.023681,0.013571035,0.012478065,0.7721,0.8135,0.8135,1,0.473936497,1,1,1,1,1
2169,0.333,1,1,0.052049,0.029828081,0.027425819,0.602,0.849,0.849,1,0.473936497,1,1,1,1,1
2170,0.333,1,1,0.090242,0.051715608,0.047550592,0.3442,0.6405,0.6405,1,0.473936497,1,1,1,1,1
2171,0.333,1,1,0.142521,0.081675496,0.075097604,0.5269,0.4038,0.4038,1,0.473936497,1,1,1,1,1
2172,0.333,1,1,0.168376,0.0964924,0.0887212,0.4131,0.1997,0.1997,1,0.473936497,1,1,1,1,1
2173,0.333,1,1,0.176696,0.1012604,0.0931052,0.2722,0.5714,0.5714,1,0.473936497,1,1,1,1,1
2174,0.333,1,1,0.192905,0.110549404,0.101646096,0.2829,0.3048,0.3048,1,0.473936497,1,1,1,1,1
2175,0.333,1,1,0.204517,0.117203973,0.107764727,0.3329,0.4623,0.4623,1,0.473936497,1,1,1,1,1
2176,0.333,1,1,0.175759,0.100723427,0.092611473,0.4906,0.2103,0.2103,1,0.473936497,1,1,1,1,1
2177,0.333,1,1,0.097007,0.055592473,0.051115227,0.6779,0.6232,0.6232,1,0.473936497,1,1,1,1,1
2178,0.333,1,1,0.056991,0.032660227,0.030029873,0.5728,0.7898,0.7898,1,0.473936497,1,1,1,1,1
2179,0.333,1,1,0.015975,0.009154904,0.008417596,0.3372,0.4514,0.4514,1,0.473936497,1,1,1,1,1
2180,0.333,1,1,0.0002,0.000114615,0.000105385,0.6974,0.8905,0.8905,1,0.473936497,1,1,1,1,1
2181,0.333,1,1,0,0,0,0.7051,0.4272,0.4272,1,0.473936497,1,1,1,1,1
2182,0.333,1,1,0,0,0,0.3231,0.6154,0.6154,1,0.473936497,1,1,1,1,1
2183,0.333,1,1,0,0,0,0.744,0.7382,0.7382,1,0.473936497,1,1,1,1,1
2184,0.333,1,1,0,0,0,0.7556,0.8029,0.8029,1,0.473936497,1,1,1,1,1
2185,0.333,1,1,0,0,0,0.1048,0.6267,0.6267,1,0.473936497,1,1,1,1,1
2186,0.333,1,1,0,0,0,0.4159,0.6104,0.6104,1,0.473936497,1,1,1,1,1
2187,0.333,1,1,0,0,0,0.4561,0.819,0.819,1,0.473936497,1,1,1,1,1
2188,0.333,1,1,0,0,0,0.5831,0.4208,0.4208,1,0.473936497,1,1,1,1,1
2189,0.333,1,1,0,0,0,0.6443,0.2032,0.2032,1,0.473936497,1,1,1,1,1
2190,0.333,1,1,0,0,0,0.8116,0.797,0.797,1,0.473936497,1,1,1,1,1
2191,0.333,1,1,0.003785,0.002169096,0.001994404,0.3317,0.0758,0.0758,1,0.473936497,1,1,1,1,1
2192,0.333,1,1,0.045881,0.026293342,0.024175758,0.309,0.8724,0.8724,1,0.473936497,1,1,1,1,1
2193,0.333,1,1,0.11412,0.065399538,0.060132462,0.6544,0.7377,0.7377,1,0.473936497,1,1,1,1,1
2194,0.333,1,1,0.229845,0.131718865,0.121110635,0.5258,0.8873,0.8873,1,0.473936497,1,1,1,1,1
2195,0.333,1,1,0.291353,0.166967681,0.153520619,0.5627,0.8599,0.8599,1,0.473936497,1,1,1,1,1
2196,0.333,1,1,0.336554,0.192871331,0.177338069,0.3647,0.8138,0.8138,1,0.473936497,1,1,1,1,1
2197,0.333,1,1,0.342109,0.196054773,0.180265127,0.8202,0.9088,0.9088,1,0.473936497,1,1,1,1,1
2198,0.333,1,1,0.306688,0.175755815,0.161600985,0.1279,0.5987,0.5987,1,0.473936497,1,1,1,1,1
2199,0.333,1,1,0.253406,0.145221131,0.133525469,0.7948,0.9093,0.9093,1,0.473936497,1,1,1,1,1
2200,0.333,1,1,0.203772,0.116777031,0.107372169,0.4001,0.6269,0.6269,1,0.473936497,1,1,1,1,1
2201,0.333,1,1,0.139243,0.07979695,0.07337035,0.7186,0.9163,0.9163,1,0.473936497,1,1,1,1,1
2202,0.333,1,1,0.078313,0.044879373,0.041264927,0.7625,0.9085,0.9085,1,0.473936497,1,1,1,1,1
2203,0.333,1,1,0.029778,0.017065085,0.015690715,0.6357,0.6457,0.6457,1,0.473936497,1,1,1,1,1
2204,0.333,1,1,0.0006,0.000343846,0.000316154,0.0571,0.3135,0.3135,1,0.473936497,1,1,1,1,1
2205,0.333,1,1,0,0,0,0.5893,0.3276,0.3276,1,0.473936497,1,1,1,1,1
2206,0.333,1,1,0,0,0,0.1367,0.7394,0.7394,1,0.473936497,1,1,1,1,1
2207,0.333,1,1,0,0,0,0.8264,0.9071,0.9071,1,0.473936497,1,1,1,1,1
2208,0.333,1,1,0,0,0,0.3616,0.3271,0.3271,1,0.473936497,1,1,1,1,1
2209,0.333,1,1,0,0,0,0.4702,0.8823,0.8823,1,0.473936497,1,1,1,1,1
2210,0.333,1,1,0,0,0,0.8404,0.9002,0.9002,1,0.473936497,1,1,1,1,1
2211,0.333,1,1,0,0,0,0.7509,0.91,0.91,1,0.473936497,1,1,1,1,1
2212,0.333,1,1,0,0,0,0.656,0.1701,0.1701,1,0.473936497,1,1,1,1,1
2213,0.333,1,1,0,0,0,0.1282,0.2364,0.2364,1,0.473936497,1,1,1,1,1
2214,0.333,1,1,0,0,0,0.2343,0.3318,0.3318,1,0.473936497,1,1,1,1,1
2215,0.333,1,1,0.007779,0.004457965,0.004098935,0.6572,0.4234,0.4234,1,0.473936497,1,1,1,1,1
2216,0.333,1,1,0.103152,0.059114031,0.054353169,0.7085,0.8711,0.8711,1,0.473936497,1,1,1,1,1
2217,0.333,1,1,0.270449,0.154988081,0.142505819,0.7663,0.867,0.867,1,0.473936497,1,1,1,1,1
2218,0.333,1,1,0.485626,0.278301054,0.255887546,0.5365,0.2748,0.2748,1,0.473936497,1,1,1,1,1
2219,0.333,1,1,0.641432,0.367589877,0.337985323,0.4002,0.7989,0.7989,1,0.473936497,1,1,1,1,1
2220,0.333,1,1,0.70036,0.401360154,0.369035846,0.491,0.861,0.861,1,0.473936497,1,1,1,1,1
2221,0.333,1,1,0.674242,0.386392531,0.355273669,0.2321,0.1207,0.1207,1,0.473936497,1,1,1,1,1
2222,0.333,1,1,0.585145,0.335333096,0.308326404,0.5519,0.5374,0.5374,1,0.473936497,1,1,1,1,1
2223,0.333,1,1,0.445366,0.255228977,0.234673623,0.2834,0.0773,0.0773,1,0.473936497,1,1,1,1,1
2224,0.333,1,1,0.377788,0.216501585,0.199065215,0.1581,0.6253,0.6253,1,0.473936497,1,1,1,1,1
2225,0.333,1,1,0.267827,0.153485473,0.141124227,0.6054,0.9091,0.9091,1,0.473936497,1,1,1,1,1
2226,0.333,1,1,0.128263,0.073504565,0.067584735,0.6942,0.9064,0.9064,1,0.473936497,1,1,1,1,1
2227,0.333,1,1,0.052471,0.030069919,0.027648181,0.8432,0.9114,0.9114,1,0.473936497,1,1,1,1,1
2228,0.333,1,1,0.000798,0.000457315,0.000420485,0.753,0.6003,0.6003,1,0.473936497,1,1,1,1,1
2229,0.333,1,1,0,0,0,0.5407,0.8664,0.8664,1,0.473936497,1,1,1,1,1
2230,0.333,1,1,0,0,0,0.784,0.9108,0.9108,1,0.473936497,1,1,1,1,1
2231,0.333,1,1,0,0,0,0.8125,0.8542,0.8542,1,0.473936497,1,1,1,1,1
2232,0.333,1,1,0,0,0,0.5948,0.773,0.773,1,0.473936497,1,1,1,1,1
2233,0.333,1,1,0,0,0,0.4244,0.8582,0.8582,1,0.473936497,1,1,1,1,1
2234,0.333,1,1,0,0,0,0.8281,0.8431,0.8431,1,0.473936497,1,1,1,1,1
2235,0.333,1,1,0,0,0,0.1055,0.3427,0.3427,1,0.473936497,1,1,1,1,1
2236,0.333,1,1,0,0,0,0.7398,0.9062,0.9062,1,0.473936497,1,1,1,1,1
2237,0.333,1,1,0,0,0,0.8659,0.9043,0.9043,1,0.473936497,1,1,1,1,1
2238,0.333,1,1,0,0,0,0.8634,0.909,0.909,1,0.473936497,1,1,1,1,1
2239,0.333,1,1,0.004189,0.002400619,0.002207281,0.4366,0.5898,0.5898,1,0.473936497,1,1,1,1,1
2240,0.333,1,1,0.064603,0.037022488,0.034040812,0.5649,0.8864,0.8864,1,0.473936497,1,1,1,1,1
2241,0.333,1,1,0.222313,0.12740245,0.11714185,0.6411,0.6655,0.6655,1,0.473936497,1,1,1,1,1
2242,0.333,1,1,0.454214,0.260299562,0.239335838,0.5045,0.6724,0.6724,1,0.473936497,1,1,1,1,1
2243,0.333,1,1,0.618624,0.354519138,0.325967262,0.7388,0.2852,0.2852,1,0.473936497,1,1,1,1,1
2244,0.333,1,1,0.756631,0.433607765,0.398686335,0.3554,0.4272,0.4272,1,0.473936497,1,1,1,1,1
2245,0.333,1,1,0.786492,0.450720415,0.414420785,0.8462,0.9107,0.9107,1,0.473936497,1,1,1,1,1
2246,0.333,1,1,0.820085,0.469971788,0.432121712,0.8313,0.7167,0.7167,1,0.473936497,1,1,1,1,1
2247,0.333,1,1,0.792966,0.454430515,0.417832085,0.4944,0.1811,0.1811,1,0.473936497,1,1,1,1,1
2248,0.333,1,1,0.668832,0.383292185,0.352423015,0.1157,0.2658,0.2658,1,0.473936497,1,1,1,1,1
2249,0.333,1,1,0.474802,0.272098069,0.250184131,0.0738,0.0428,0.0428,1,0.473936497,1,1,1,1,1
2250,0.333,1,1,0.244598,0.140173469,0.128884331,0.347,0.1968,0.1968,1,0.473936497,1,1,1,1,1
2251,0.333,1,1,0.059152,0.033898646,0.031168554,0.1875,0.5574,0.5574,1,0.473936497,1,1,1,1,1
2252,0.333,1,1,0.001199,0.000687119,0.000631781,0.3049,0.622,0.622,1,0.473936497,1,1,1,1,1
2253,0.333,1,1,0,0,0,0.3619,0.3265,0.3265,1,0.473936497,1,1,1,1,1
2254,0.333,1,1,0,0,0,0.6499,0.8894,0.8894,1,0.473936497,1,1,1,1,1
2255,0.333,1,1,0,0,0,0.7935,0.9029,0.9029,1,0.473936497,1,1,1,1,1
2256,0.333,1,1,0,0,0,0.8395,0.8889,0.8889,1,0.473936497,1,1,1,1,1
2257,0.333,1,1,0,0,0,0.4762,0.6721,0.6721,1,0.473936497,1,1,1,1,1
2258,0.333,1,1,0,0,0,0.8014,0.7773,0.7773,1,0.473936497,1,1,1,1,1
2259,0.333,1,1,0,0,0,0.2397,0.3762,0.3762,1,0.473936497,1,1,1,1,1
2260,0.333,1,1,0,0,0,0.5765,0.9169,0.9169,1,0.473936497,1,1,1,1,1
2261,0.333,1,1,0,0,0,0.6665,0.4817,0.4817,1,0.473936497,1,1,1,1,1
2262,0.333,1,1,0,0,0,0.4344,0.6226,0.6226,1,0.473936497,1,1,1,1,1
2263,0.333,1,1,0.006601,0.003782881,0.003478219,0.7488,0.9049,0.9049,1,0.473936497,1,1,1,1,1
2264,0.333,1,1,0.094101,0.053927112,0.049583988,0.3759,0.9049,0.9049,1,0.473936497,1,1,1,1,1
2265,0.333,1,1,0.302876,0.173571246,0.159592354,0.7293,0.8925,0.8925,1,0.473936497,1,1,1,1,1
2266,0.333,1,1,0.542583,0.310941796,0.285899504,0.6142,0.9115,0.9115,1,0.473936497,1,1,1,1,1
2267,0.333,1,1,0.734072,0.420679723,0.386799477,0.6187,0.7407,0.7407,1,0.473936497,1,1,1,1,1
2268,0.333,1,1,0.844629,0.484037388,0.445054512,0.7519,0.9001,0.9001,1,0.473936497,1,1,1,1,1
2269,0.333,1,1,0.880587,0.504644088,0.464001612,0.6591,0.902,0.902,1,0.473936497,1,1,1,1,1
2270,0.333,1,1,0.863015,0.494573981,0.454742519,0.8245,0.8368,0.8368,1,0.473936497,1,1,1,1,1
2271,0.333,1,1,0.795726,0.456012208,0.419286392,0.7145,0.5291,0.5291,1,0.473936497,1,1,1,1,1
2272,0.333,1,1,0.676367,0.387610319,0.356393381,0.8477,0.9076,0.9076,1,0.473936497,1,1,1,1,1
2273,0.333,1,1,0.477943,0.273898104,0.251839196,0.4888,0.4092,0.4092,1,0.473936497,1,1,1,1,1
2274,0.333,1,1,0.244601,0.140175188,0.128885912,0.1096,0.2865,0.2865,1,0.473936497,1,1,1,1,1
2275,0.333,1,1,0.060403,0.034615565,0.031827735,0.0967,0.0639,0.0639,1,0.473936497,1,1,1,1,1
2276,0.333,1,1,0.0024,0.001375385,0.001264615,0.2694,0.7532,0.7532,1,0.473936497,1,1,1,1,1
2277,0.333,1,1,0,0,0,0.8319,0.2983,0.2983,1,0.473936497,1,1,1,1,1
2278,0.333,1,1,0,0,0,0.8429,0.907,0.907,1,0.473936497,1,1,1,1,1
2279,0.333,1,1,0,0,0,0.8092,0.8082,0.8082,1,0.473936497,1,1,1,1,1
2280,0.333,1,1,0,0,0,0.8449,0.8345,0.8345,1,0.473936497,1,1,1,1,1
2281,0.333,1,1,0,0,0,0.5616,0.1953,0.1953,1,0.473936497,1,1,1,1,1
2282,0.333,1,1,0,0,0,0.3365,0.7038,0.7038,1,0.473936497,1,1,1,1,1
2283,0.333,1,1,0,0,0,0.4478,0.1954,0.1954,1,0.473936497,1,1,1,1,1
2284,0.333,1,1,0,0,0,0.2522,0.3018,0.3018,1,0.473936497,1,1,1,1,1
2285,0.333,1,1,0,0,0,0.4982,0.8645,0.8645,1,0.473936497,1,1,1,1,1
2286,0.333,1,1,0,0,0,0.388,0.8843,0.8843,1,0.473936497,1,1,1,1,1
2287,0.333,1,1,0.00359,0.002057346,0.001891654,0.3989,0.3845,0.3845,1,0.473936497,1,1,1,1,1
2288,0.333,1,1,0.042031,0.024086996,0.022147104,0.3683,0.7799,0.7799,1,0.473936497,1,1,1,1,1
2289,0.333,1,1,0.114258,0.065478623,0.060205177,0.8329,0.8887,0.8887,1,0.473936497,1,1,1,1,1
2290,0.333,1,1,0.233404,0.133758446,0.122985954,0.4626,0.5684,0.5684,1,0.473936497,1,1,1,1,1
2291,0.333,1,1,0.285573,0.163655296,0.150475004,0.3606,0.3642,0.3642,1,0.473936497,1,1,1,1,1
2292,0.333,1,1,0.246196,0.141089246,0.129726354,0.203,0.2205,0.2205,1,0.473936497,1,1,1,1,1
2293,0.333,1,1,0.201141,0.115269265,0.105985835,0.4612,0.8517,0.8517,1,0.473936497,1,1,1,1,1
2294,0.333,1,1,0.133845,0.076703481,0.070526019,0.6119,0.8916,0.8916,1,0.473936497,1,1,1,1,1
2295,0.333,1,1,0.069948,0.040085585,0.036857215,0.0962,0.0989,0.0989,1,0.473936497,1,1,1,1,1
2296,0.333,1,1,0.064075,0.036719904,0.033762596,0.5989,0.8868,0.8868,1,0.473936497,1,1,1,1,1
2297,0.333,1,1,0.046797,0.026818281,0.024658419,0.835,0.4985,0.4985,1,0.473936497,1,1,1,1,1
2298,0.333,1,1,0.033637,0.019276588,0.017724112,0.7249,0.9036,0.9036,1,0.473936497,1,1,1,1,1
2299,0.333,1,1,0.012214,0.006999562,0.006435838,0.6604,0.8936,0.8936,1,0.473936497,1,1,1,1,1
2300,0.333,1,1,0.000799,0.000457888,0.000421012,0.4155,0.4933,0.4933,1,0.473936497,1,1,1,1,1
2301,0.333,1,1,0,0,0,0.6296,0.2728,0.2728,1,0.473936497,1,1,1,1,1
2302,0.333,1,1,0,0,0,0.2109,0.1515,0.1515,1,0.473936497,1,1,1,1,1
2303,0.333,1,1,0,0,0,0.6777,0.8087,0.8087,1,0.473936497,1,1,1,1,1
2304,0.333,1,1,0,0,0,0.7473,0.8968,0.8968,1,0.473936497,1,1,1,1,1
2305,0.333,1,1,0,0,0,0.3601,0.1902,0.1902,1,0.473936497,1,1,1,1,1
2306,0.333,1,1,0,0,0,0.5823,0.3231,0.3231,1,0.473936497,1,1,1,1,1
2307,0.333,1,1,0,0,0,0.1757,0.3193,0.3193,1,0.473936497,1,1,1,1,1
2308,0.333,1,1,0,0,0,0.084,0.6817,0.6817,1,0.473936497,1,1,1,1,1
2309,0.333,1,1,0,0,0,0.073,0.1528,0.1528,1,0.473936497,1,1,1,1,1
2310,0.333,1,1,0,0,0,0.1047,0.087,0.087,1,0.473936497,1,1,1,1,1
2311,0.333,1,1,0.003397,0.001946742,0.001789958,0.4121,0.3793,0.3793,1,0.473936497,1,1,1,1,1
2312,0.333,1,1,0.047201,0.027049804,0.024871296,0.1551,0.3086,0.3086,1,0.473936497,1,1,1,1,1
2313,0.333,1,1,0.136138,0.078017546,0.071734254,0.5062,0.3886,0.3886,1,0.473936497,1,1,1,1,1
2314,0.333,1,1,0.25921,0.148547269,0.136583731,0.7825,0.4822,0.4822,1,0.473936497,1,1,1,1,1
2315,0.333,1,1,0.422351,0.242039612,0.222546488,0.3899,0.4587,0.4587,1,0.473936497,1,1,1,1,1
2316,0.333,1,1,0.605123,0.346782027,0.318853273,0.3334,0.1938,0.1938,1,0.473936497,1,1,1,1,1
2317,0.333,1,1,0.607093,0.347910988,0.319891312,0.5343,0.242,0.242,1,0.473936497,1,1,1,1,1
2318,0.333,1,1,0.574079,0.328991427,0.302495473,0.7179,0.419,0.419,1,0.473936497,1,1,1,1,1
2319,0.333,1,1,0.48437,0.277581269,0.255225731,0.7723,0.8313,0.8313,1,0.473936497,1,1,1,1,1
2320,0.333,1,1,0.327695,0.187794442,0.172670058,0.3139,0.6558,0.6558,1,0.473936497,1,1,1,1,1
2321,0.333,1,1,0.201597,0.115530588,0.106226112,0.5099,0.4603,0.4603,1,0.473936497,1,1,1,1,1
2322,0.333,1,1,0.094942,0.054409069,0.050027131,0.5749,0.3435,0.3435,1,0.473936497,1,1,1,1,1
2323,0.333,1,1,0.030546,0.017505208,0.016095392,0.2596,0.0895,0.0895,1,0.473936497,1,1,1,1,1
2324,0.333,1,1,0.001198,0.000686546,0.000631254,0.2557,0.4687,0.4687,1,0.473936497,1,1,1,1,1
2325,0.333,1,1,0,0,0,0.6376,0.8857,0.8857,1,0.473936497,1,1,1,1,1
2326,0.333,1,1,0,0,0,0.2104,0.6753,0.6753,1,0.473936497,1,1,1,1,1
2327,0.333,1,1,0,0,0,0.4383,0.8439,0.8439,1,0.473936497,1,1,1,1,1
2328,0.333,1,1,0,0,0,0.099,0.7719,0.7719,1,0.473936497,1,1,1,1,1
2329,0.333,1,1,0,0,0,0.1146,0.7611,0.7611,1,0.473936497,1,1,1,1,1
2330,0.333,1,1,0,0,0,0.1943,0.231,0.231,1,0.473936497,1,1,1,1,1
2331,0.333,1,1,0,0,0,0.2566,0.2897,0.2897,1,0.473936497,1,1,1,1,1
2332,0.333,1,1,0,0,0,0.1076,0.1618,0.1618,1,0.473936497,1,1,1,1,1
2333,0.333,1,1,0,0,0,0.2198,0.2001,0.2001,1,0.473936497,1,1,1,1,1
2334,0.333,1,1,0,0,0,0.5319,0.5324,0.5324,1,0.473936497,1,1,1,1,1
2335,0.333,1,1,0.002602,0.001491146,0.001371054,0.737,0.8299,0.8299,1,0.473936497,1,1,1,1,1
2336,0.333,1,1,0.023012,0.013187646,0.012125554,0.7459,0.823,0.823,1,0.473936497,1,1,1,1,1
2337,0.333,1,1,0.049348,0.0282802,0.0260026,0.5045,0.4636,0.4636,1,0.473936497,1,1,1,1,1
2338,0.333,1,1,0.072658,0.041638623,0.038285177,0.4778,0.5166,0.5166,1,0.473936497,1,1,1,1,1
2339,0.333,1,1,0.086806,0.049746515,0.045740085,0.7483,0.5545,0.5545,1,0.473936497,1,1,1,1,1
2340,0.333,1,1,0.101432,0.058128338,0.053446862,0.1624,0.0859,0.0859,1,0.473936497,1,1,1,1,1
2341,0.333,1,1,0.097112,0.055652646,0.051170554,0.1933,0.6798,0.6798,1,0.473936497,1,1,1,1,1
2342,0.333,1,1,0.074539,0.042716581,0.039276319,0.2232,0.0657,0.0657,1,0.473936497,1,1,1,1,1
2343,0.333,1,1,0.067722,0.038809915,0.035684285,0.6195,0.6728,0.6728,1,0.473936497,1,1,1,1,1
2344,0.333,1,1,0.063857,0.036594973,0.033647727,0.2229,0.6994,0.6994,1,0.473936497,1,1,1,1,1
2345,0.333,1,1,0.046777,0.026806819,0.024647881,0.4147,0.722,0.722,1,0.473936497,1,1,1,1,1
2346,0.333,1,1,0.030421,0.017433573,0.016029527,0.6328,0.88,0.88,1,0.473936497,1,1,1,1,1
2347,0.333,1,1,0.014416,0.008261477,0.007596123,0.46,0.8656,0.8656,1,0.473936497,1,1,1,1,1
2348,0.333,1,1,0.001,0.000573077,0.000526923,0.4197,0.4134,0.4134,1,0.473936497,1,1,1,1,1
2349,0.333,1,1,0,0,0,0.1129,0.6633,0.6633,1,0.473936497,1,1,1,1,1
2350,0.333,1,1,0,0,0,0.4369,0.3929,0.3929,1,0.473936497,1,1,1,1,1
2351,0.333,1,1,0,0,0,0.0918,0.4214,0.4214,1,0.473936497,1,1,1,1,1
2352,0.333,1,1,0,0,0,0.1056,0.2769,0.2769,1,0.473936497,1,1,1,1,1
2353,0.333,1,1,0,0,0,0.2335,0.7691,0.7691,1,0.473936497,1,1,1,1,1
2354,0.333,1,1,0,0,0,0.3395,0.7658,0.7658,1,0.473936497,1,1,1,1,1
2355,0.333,1,1,0,0,0,0.3088,0.5323,0.5323,1,0.473936497,1,1,1,1,1
2356,0.333,1,1,0,0,0,0.2163,0.4884,0.4884,1,0.473936497,1,1,1,1,1
2357,0.333,1,1,0,0,0,0.2954,0.0496,0.0496,1,0.473936497,1,1,1,1,1
2358,0.333,1,1,0,0,0,0.5666,0.3976,0.3976,1,0.473936497,1,1,1,1,1
2359,0.333,1,1,0.0086,0.004928462,0.004531538,0.6371,0.6957,0.6957,1,0.473936497,1,1,1,1,1
2360,0.333,1,1,0.101609,0.058229773,0.053540127,0.1203,0.2579,0.2579,1,0.473936497,1,1,1,1,1
2361,0.333,1,1,0.274101,0.157080958,0.144430142,0.5308,0.7543,0.7543,1,0.473936497,1,1,1,1,1
2362,0.333,1,1,0.502071,0.287725304,0.264552796,0.428,0.4771,0.4771,1,0.473936497,1,1,1,1,1
2363,0.333,1,1,0.698652,0.400381338,0.368135862,0.3019,0.6545,0.6545,1,0.473936497,1,1,1,1,1
2364,0.333,1,1,0.794281,0.455184112,0.418524988,0.6955,0.7833,0.7833,1,0.473936497,1,1,1,1,1
2365,0.333,1,1,0.834186,0.478052746,0.439551854,0.484,0.5963,0.5963,1,0.473936497,1,1,1,1,1
2366,0.333,1,1,0.829291,0.475247535,0.436972565,0.371,0.7085,0.7085,1,0.473936497,1,1,1,1,1
2367,0.333,1,1,0.781983,0.448136412,0.412044888,0.4845,0.8394,0.8394,1,0.473936497,1,1,1,1,1
2368,0.333,1,1,0.628463,0.360157642,0.331151658,0.5449,0.8429,0.8429,1,0.473936497,1,1,1,1,1
2369,0.333,1,1,0.4421,0.253357308,0.232952692,0.5066,0.8986,0.8986,1,0.473936497,1,1,1,1,1
2370,0.333,1,1,0.213814,0.122531869,0.112663531,0.5803,0.7506,0.7506,1,0.473936497,1,1,1,1,1
2371,0.333,1,1,0.059216,0.033935323,0.031202277,0.3416,0.3747,0.3747,1,0.473936497,1,1,1,1,1
2372,0.333,1,1,0.001799,0.001030965,0.000947935,0.5427,0.4548,0.4548,1,0.473936497,1,1,1,1,1
2373,0.333,1,1,0,0,0,0.6064,0.3787,0.3787,1,0.473936497,1,1,1,1,1
2374,0.333,1,1,0,0,0,0.2416,0.3707,0.3707,1,0.473936497,1,1,1,1,1
2375,0.333,1,1,0,0,0,0.1526,0.3354,0.3354,1,0.473936497,1,1,1,1,1
2376,0.333,1,1,0,0,0,0.6113,0.9058,0.9058,1,0.473936497,1,1,1,1,1
2377,0.333,1,1,0,0,0,0.2479,0.7094,0.7094,1,0.473936497,1,1,1,1,1
2378,0.333,1,1,0,0,0,0.6034,0.3865,0.3865,1,0.473936497,1,1,1,1,1
2379,0.333,1,1,0,0,0,0.5031,0.7959,0.7959,1,0.473936497,1,1,1,1,1
2380,0.333,1,1,0,0,0,0.0786,0.2038,0.2038,1,0.473936497,1,1,1,1,1
2381,0.333,1,1,0,0,0,0.3783,0.7653,0.7653,1,0.473936497,1,1,1,1,1
2382,0.333,1,1,0,0,0,0.3616,0.4506,0.4506,1,0.473936497,1,1,1,1,1
2383,0.333,1,1,0.010588,0.006067738,0.005579062,0.6061,0.5445,0.5445,1,0.473936497,1,1,1,1,1
2384,0.333,1,1,0.098365,0.056370712,0.051830788,0.5014,0.2926,0.2926,1,0.473936497,1,1,1,1,1
2385,0.333,1,1,0.274354,0.157225946,0.144563454,0.5672,0.6061,0.6061,1,0.473936497,1,1,1,1,1
2386,0.333,1,1,0.487358,0.279293623,0.256800177,0.4638,0.4801,0.4801,1,0.473936497,1,1,1,1,1
2387,0.333,1,1,0.680331,0.389881996,0.358482104,0.6387,0.7542,0.7542,1,0.473936497,1,1,1,1,1
2388,0.333,1,1,0.78167,0.447957038,0.411879962,0.3791,0.143,0.143,1,0.473936497,1,1,1,1,1
2389,0.333,1,1,0.824413,0.472452065,0.434402235,0.3632,0.2311,0.2311,1,0.473936497,1,1,1,1,1
2390,0.333,1,1,0.809325,0.463805481,0.426452019,0.2874,0.5544,0.5544,1,0.473936497,1,1,1,1,1
2391,0.333,1,1,0.759506,0.435255362,0.400201238,0.1679,0.8015,0.8015,1,0.473936497,1,1,1,1,1
2392,0.333,1,1,0.629361,0.360672265,0.331624835,0.4256,0.4606,0.4606,1,0.473936497,1,1,1,1,1
2393,0.333,1,1,0.435331,0.24947815,0.22938595,0.1801,0.1311,0.1311,1,0.473936497,1,1,1,1,1
2394,0.333,1,1,0.216373,0.123998373,0.114011927,0.0798,0.3258,0.3258,1,0.473936497,1,1,1,1,1
2395,0.333,1,1,0.059399,0.034040196,0.031298704,0.2275,0.333,0.333,1,0.473936497,1,1,1,1,1
2396,0.333,1,1,0.0028,0.001604615,0.001475385,0.492,0.2312,0.2312,1,0.473936497,1,1,1,1,1
2397,0.333,1,1,0,0,0,0.5566,0.2114,0.2114,1,0.473936497,1,1,1,1,1
2398,0.333,1,1,0,0,0,0.6431,0.3495,0.3495,1,0.473936497,1,1,1,1,1
2399,0.333,1,1,0,0,0,0.3515,0.4162,0.4162,1,0.473936497,1,1,1,1,1
2400,0.333,1,1,0,0,0,0.2493,0.506,0.506,1,0.473936497,1,1,1,1,1
2401,0.333,1,1,0,0,0,0.0623,0.0149,0.0149,1,0.473936497,1,1,1,1,1
2402,0.333,1,1,0,0,0,0.3555,0.0276,0.0276,1,0.473936497,1,1,1,1,1
2403,0.333,1,1,0,0,0,0.2873,0.1788,0.1788,1,0.473936497,1,1,1,1,1
2404,0.333,1,1,0,0,0,0.4643,0.0286,0.0286,1,0.473936497,1,1,1,1,1
2405,0.333,1,1,0,0,0,0.5721,0.6358,0.6358,1,0.473936497,1,1,1,1,1
2406,0.333,1,1,0,0,0,0.4509,0.7337,0.7337,1,0.473936497,1,1,1,1,1
2407,0.333,1,1,0.009396,0.005384631,0.004950969,0.5329,0.4752,0.4752,1,0.473936497,1,1,1,1,1
