Time_Index,NG,nuclear,NGCCS,nuclear_fusion,None
136592,6.877,0.66,7.83208,0,0
136593,6.877,0.66,7.83208,0,0
136594,6.877,0.66,7.83208,0,0
136595,6.877,0.66,7.83208,0,0
136596,6.877,0.66,7.83208,0,0
136597,6.877,0.66,7.83208,0,0
136598,6.877,0.66,7.83208,0,0
136599,6.877,0.66,7.83208,0,0
136600,6.877,0.66,7.83208,0,0
136601,6.877,0.66,7.83208,0,0
136602,6.877,0.66,7.83208,0,0
136603,6.877,0.66,7.83208,0,0
136604,6.877,0.66,7.83208,0,0
136605,6.877,0.66,7.83208,0,0
136606,6.877,0.66,7.83208,0,0
136607,6.877,0.66,7.83208,0,0
136608,6.877,0.66,7.83208,0,0
136609,6.877,0.66,7.83208,0,0
136610,6.877,0.66,7.83208,0,0
136611,6.877,0.66,7.83208,0,0
136612,6.877,0.66,7.83208,0,0
136613,6.877,0.66,7.83208,0,0
136614,6.877,0.66,7.83208,0,0
136615,6.877,0.66,7.83208,0,0
136616,6.877,0.66,7.83208,0,0
136617,6.877,0.66,7.83208,0,0
136618,6.877,0.66,7.83208,0,0
136619,6.877,0.66,7.83208,0,0
136620,6.877,0.66,7.83208,0,0
136621,6.877,0.66,7.83208,0,0
136622,6.877,0.66,7.83208,0,0
136623,6.877,0.66,7.83208,0,0
136624,6.877,0.66,7.83208,0,0
136625,6.877,0.66,7.83208,0,0
136626,6.877,0.66,7.83208,0,0
136627,6.877,0.66,7.83208,0,0
136628,6.877,0.66,7.83208,0,0
136629,6.877,0.66,7.83208,0,0
136630,6.877,0.66,7.83208,0,0
136631,6.877,0.66,7.83208,0,0
136632,6.877,0.66,7.83208,0,0
136633,6.877,0.66,7.83208,0,0
136634,6.877,0.66,7.83208,0,0
136635,6.877,0.66,7.83208,0,0
136636,6.877,0.66,7.83208,0,0
136637,6.877,0.66,7.83208,0,0
136638,6.877,0.66,7.83208,0,0
136639,6.877,0.66,7.83208,0,0
136640,6.877,0.66,7.83208,0,0
136641,6.877,0.66,7.83208,0,0
136642,6.877,0.66,7.83208,0,0
136643,6.877,0.66,7.83208,0,0
136644,6.877,0.66,7.83208,0,0
136645,6.877,0.66,7.83208,0,0
136646,6.877,0.66,7.83208,0,0
136647,6.877,0.66,7.83208,0,0
136648,6.877,0.66,7.83208,0,0
136649,6.877,0.66,7.83208,0,0
136650,6.877,0.66,7.83208,0,0
136651,6.877,0.66,7.83208,0,0
136652,6.877,0.66,7.83208,0,0
136653,6.877,0.66,7.83208,0,0
136654,6.877,0.66,7.83208,0,0
136655,6.877,0.66,7.83208,0,0
136656,6.877,0.66,7.83208,0,0
136657,6.877,0.66,7.83208,0,0
136658,6.877,0.66,7.83208,0,0
136659,6.877,0.66,7.83208,0,0
136660,6.877,0.66,7.83208,0,0
136661,6.877,0.66,7.83208,0,0
136662,6.877,0.66,7.83208,0,0
136663,6.877,0.66,7.83208,0,0
136664,6.877,0.66,7.83208,0,0
136665,6.877,0.66,7.83208,0,0
136666,6.877,0.66,7.83208,0,0
136667,6.877,0.66,7.83208,0,0
136668,6.877,0.66,7.83208,0,0
136669,6.877,0.66,7.83208,0,0
136670,6.877,0.66,7.83208,0,0
136671,6.877,0.66,7.83208,0,0
136672,6.877,0.66,7.83208,0,0
136673,6.877,0.66,7.83208,0,0
136674,6.877,0.66,7.83208,0,0
136675,6.877,0.66,7.83208,0,0
136676,6.877,0.66,7.83208,0,0
136677,6.877,0.66,7.83208,0,0
136678,6.877,0.66,7.83208,0,0
136679,6.877,0.66,7.83208,0,0
136680,6.877,0.66,7.83208,0,0
136681,6.877,0.66,7.83208,0,0
136682,6.877,0.66,7.83208,0,0
136683,6.877,0.66,7.83208,0,0
136684,6.877,0.66,7.83208,0,0
136685,6.877,0.66,7.83208,0,0
136686,6.877,0.66,7.83208,0,0
136687,6.877,0.66,7.83208,0,0
136688,6.877,0.66,7.83208,0,0
136689,6.877,0.66,7.83208,0,0
136690,6.877,0.66,7.83208,0,0
136691,6.877,0.66,7.83208,0,0
136692,6.877,0.66,7.83208,0,0
136693,6.877,0.66,7.83208,0,0
136694,6.877,0.66,7.83208,0,0
136695,6.877,0.66,7.83208,0,0
136696,6.877,0.66,7.83208,0,0
136697,6.877,0.66,7.83208,0,0
136698,6.877,0.66,7.83208,0,0
136699,6.877,0.66,7.83208,0,0
136700,6.877,0.66,7.83208,0,0
136701,6.877,0.66,7.83208,0,0
136702,6.877,0.66,7.83208,0,0
136703,6.877,0.66,7.83208,0,0
136704,6.877,0.66,7.83208,0,0
136705,6.877,0.66,7.83208,0,0
136706,6.877,0.66,7.83208,0,0
136707,6.877,0.66,7.83208,0,0
136708,6.877,0.66,7.83208,0,0
136709,6.877,0.66,7.83208,0,0
136710,6.877,0.66,7.83208,0,0
136711,6.877,0.66,7.83208,0,0
136712,6.877,0.66,7.83208,0,0
136713,6.877,0.66,7.83208,0,0
136714,6.877,0.66,7.83208,0,0
136715,6.877,0.66,7.83208,0,0
136716,6.877,0.66,7.83208,0,0
136717,6.877,0.66,7.83208,0,0
136718,6.877,0.66,7.83208,0,0
136719,6.877,0.66,7.83208,0,0
136720,6.877,0.66,7.83208,0,0
136721,6.877,0.66,7.83208,0,0
136722,6.877,0.66,7.83208,0,0
136723,6.877,0.66,7.83208,0,0
136724,6.877,0.66,7.83208,0,0
136725,6.877,0.66,7.83208,0,0
136726,6.877,0.66,7.83208,0,0
136727,6.877,0.66,7.83208,0,0
136728,6.877,0.66,7.83208,0,0
136729,6.877,0.66,7.83208,0,0
136730,6.877,0.66,7.83208,0,0
136731,6.877,0.66,7.83208,0,0
136732,6.877,0.66,7.83208,0,0
136733,6.877,0.66,7.83208,0,0
136734,6.877,0.66,7.83208,0,0
136735,6.877,0.66,7.83208,0,0
136736,6.877,0.66,7.83208,0,0
136737,6.877,0.66,7.83208,0,0
136738,6.877,0.66,7.83208,0,0
136739,6.877,0.66,7.83208,0,0
136740,6.877,0.66,7.83208,0,0
136741,6.877,0.66,7.83208,0,0
136742,6.877,0.66,7.83208,0,0
136743,6.877,0.66,7.83208,0,0
136744,6.877,0.66,7.83208,0,0
136745,6.877,0.66,7.83208,0,0
136746,6.877,0.66,7.83208,0,0
136747,6.877,0.66,7.83208,0,0
136748,6.877,0.66,7.83208,0,0
136749,6.877,0.66,7.83208,0,0
136750,6.877,0.66,7.83208,0,0
136751,6.877,0.66,7.83208,0,0
136752,6.877,0.66,7.83208,0,0
136753,6.877,0.66,7.83208,0,0
136754,6.877,0.66,7.83208,0,0
136755,6.877,0.66,7.83208,0,0
136756,6.877,0.66,7.83208,0,0
136757,6.877,0.66,7.83208,0,0
136758,6.877,0.66,7.83208,0,0
136759,6.877,0.66,7.83208,0,0
136760,6.877,0.66,7.83208,0,0
136761,6.877,0.66,7.83208,0,0
136762,6.877,0.66,7.83208,0,0
136763,6.877,0.66,7.83208,0,0
136764,6.877,0.66,7.83208,0,0
136765,6.877,0.66,7.83208,0,0
136766,6.877,0.66,7.83208,0,0
136767,6.877,0.66,7.83208,0,0
136768,6.877,0.66,7.83208,0,0
136769,6.877,0.66,7.83208,0,0
136770,6.877,0.66,7.83208,0,0
136771,6.877,0.66,7.83208,0,0
136772,6.877,0.66,7.83208,0,0
136773,6.877,0.66,7.83208,0,0
136774,6.877,0.66,7.83208,0,0
136775,6.877,0.66,7.83208,0,0
136776,6.877,0.66,7.83208,0,0
136777,6.877,0.66,7.83208,0,0
136778,6.877,0.66,7.83208,0,0
136779,6.877,0.66,7.83208,0,0
136780,6.877,0.66,7.83208,0,0
136781,6.877,0.66,7.83208,0,0
136782,6.877,0.66,7.83208,0,0
136783,6.877,0.66,7.83208,0,0
136784,6.877,0.66,7.83208,0,0
136785,6.877,0.66,7.83208,0,0
136786,6.877,0.66,7.83208,0,0
136787,6.877,0.66,7.83208,0,0
136788,6.877,0.66,7.83208,0,0
136789,6.877,0.66,7.83208,0,0
136790,6.877,0.66,7.83208,0,0
136791,6.877,0.66,7.83208,0,0
136792,6.877,0.66,7.83208,0,0
136793,6.877,0.66,7.83208,0,0
136794,6.877,0.66,7.83208,0,0
136795,6.877,0.66,7.83208,0,0
136796,6.877,0.66,7.83208,0,0
136797,6.877,0.66,7.83208,0,0
136798,6.877,0.66,7.83208,0,0
136799,6.877,0.66,7.83208,0,0
136800,6.877,0.66,7.83208,0,0
136801,6.877,0.66,7.83208,0,0
136802,6.877,0.66,7.83208,0,0
136803,6.877,0.66,7.83208,0,0
136804,6.877,0.66,7.83208,0,0
136805,6.877,0.66,7.83208,0,0
136806,6.877,0.66,7.83208,0,0
136807,6.877,0.66,7.83208,0,0
136808,6.877,0.66,7.83208,0,0
136809,6.877,0.66,7.83208,0,0
136810,6.877,0.66,7.83208,0,0
136811,6.877,0.66,7.83208,0,0
136812,6.877,0.66,7.83208,0,0
136813,6.877,0.66,7.83208,0,0
136814,6.877,0.66,7.83208,0,0
136815,6.877,0.66,7.83208,0,0
136816,6.877,0.66,7.83208,0,0
136817,6.877,0.66,7.83208,0,0
136818,6.877,0.66,7.83208,0,0
136819,6.877,0.66,7.83208,0,0
136820,6.877,0.66,7.83208,0,0
136821,6.877,0.66,7.83208,0,0
136822,6.877,0.66,7.83208,0,0
136823,6.877,0.66,7.83208,0,0
136824,6.877,0.66,7.83208,0,0
136825,6.877,0.66,7.83208,0,0
136826,6.877,0.66,7.83208,0,0
136827,6.877,0.66,7.83208,0,0
136828,6.877,0.66,7.83208,0,0
136829,6.877,0.66,7.83208,0,0
136830,6.877,0.66,7.83208,0,0
136831,6.877,0.66,7.83208,0,0
136832,6.877,0.66,7.83208,0,0
136833,6.877,0.66,7.83208,0,0
136834,6.877,0.66,7.83208,0,0
136835,6.877,0.66,7.83208,0,0
136836,6.877,0.66,7.83208,0,0
136837,6.877,0.66,7.83208,0,0
136838,6.877,0.66,7.83208,0,0
136839,6.877,0.66,7.83208,0,0
136840,6.877,0.66,7.83208,0,0
136841,6.877,0.66,7.83208,0,0
136842,6.877,0.66,7.83208,0,0
136843,6.877,0.66,7.83208,0,0
136844,6.877,0.66,7.83208,0,0
136845,6.877,0.66,7.83208,0,0
136846,6.877,0.66,7.83208,0,0
136847,6.877,0.66,7.83208,0,0
136848,6.877,0.66,7.83208,0,0
136849,6.877,0.66,7.83208,0,0
136850,6.877,0.66,7.83208,0,0
136851,6.877,0.66,7.83208,0,0
136852,6.877,0.66,7.83208,0,0
136853,6.877,0.66,7.83208,0,0
136854,6.877,0.66,7.83208,0,0
136855,6.877,0.66,7.83208,0,0
136856,6.877,0.66,7.83208,0,0
136857,6.877,0.66,7.83208,0,0
136858,6.877,0.66,7.83208,0,0
136859,6.877,0.66,7.83208,0,0
136860,6.877,0.66,7.83208,0,0
136861,6.877,0.66,7.83208,0,0
136862,6.877,0.66,7.83208,0,0
136863,6.877,0.66,7.83208,0,0
136864,6.877,0.66,7.83208,0,0
136865,6.877,0.66,7.83208,0,0
136866,6.877,0.66,7.83208,0,0
136867,6.877,0.66,7.83208,0,0
136868,6.877,0.66,7.83208,0,0
136869,6.877,0.66,7.83208,0,0
136870,6.877,0.66,7.83208,0,0
136871,6.877,0.66,7.83208,0,0
136872,6.877,0.66,7.83208,0,0
136873,6.877,0.66,7.83208,0,0
136874,6.877,0.66,7.83208,0,0
136875,6.877,0.66,7.83208,0,0
136876,6.877,0.66,7.83208,0,0
136877,6.877,0.66,7.83208,0,0
136878,6.877,0.66,7.83208,0,0
136879,6.877,0.66,7.83208,0,0
136880,6.877,0.66,7.83208,0,0
136881,6.877,0.66,7.83208,0,0
136882,6.877,0.66,7.83208,0,0
136883,6.877,0.66,7.83208,0,0
136884,6.877,0.66,7.83208,0,0
136885,6.877,0.66,7.83208,0,0
136886,6.877,0.66,7.83208,0,0
136887,6.877,0.66,7.83208,0,0
136888,6.877,0.66,7.83208,0,0
136889,6.877,0.66,7.83208,0,0
136890,6.877,0.66,7.83208,0,0
136891,6.877,0.66,7.83208,0,0
136892,6.877,0.66,7.83208,0,0
136893,6.877,0.66,7.83208,0,0
136894,6.877,0.66,7.83208,0,0
136895,6.877,0.66,7.83208,0,0
136896,6.877,0.66,7.83208,0,0
136897,6.877,0.66,7.83208,0,0
136898,6.877,0.66,7.83208,0,0
136899,6.877,0.66,7.83208,0,0
136900,6.877,0.66,7.83208,0,0
136901,6.877,0.66,7.83208,0,0
136902,6.877,0.66,7.83208,0,0
136903,6.877,0.66,7.83208,0,0
136904,6.877,0.66,7.83208,0,0
136905,6.877,0.66,7.83208,0,0
136906,6.877,0.66,7.83208,0,0
136907,6.877,0.66,7.83208,0,0
136908,6.877,0.66,7.83208,0,0
136909,6.877,0.66,7.83208,0,0
136910,6.877,0.66,7.83208,0,0
136911,6.877,0.66,7.83208,0,0
136912,6.877,0.66,7.83208,0,0
136913,6.877,0.66,7.83208,0,0
136914,6.877,0.66,7.83208,0,0
136915,6.877,0.66,7.83208,0,0
136916,6.877,0.66,7.83208,0,0
136917,6.877,0.66,7.83208,0,0
136918,6.877,0.66,7.83208,0,0
136919,6.877,0.66,7.83208,0,0
136920,6.877,0.66,7.83208,0,0
136921,6.877,0.66,7.83208,0,0
136922,6.877,0.66,7.83208,0,0
136923,6.877,0.66,7.83208,0,0
136924,6.877,0.66,7.83208,0,0
136925,6.877,0.66,7.83208,0,0
136926,6.877,0.66,7.83208,0,0
136927,6.877,0.66,7.83208,0,0
136928,6.877,0.66,7.83208,0,0
136929,6.877,0.66,7.83208,0,0
136930,6.877,0.66,7.83208,0,0
136931,6.877,0.66,7.83208,0,0
136932,6.877,0.66,7.83208,0,0
136933,6.877,0.66,7.83208,0,0
136934,6.877,0.66,7.83208,0,0
136935,6.877,0.66,7.83208,0,0
136936,6.877,0.66,7.83208,0,0
136937,6.877,0.66,7.83208,0,0
136938,6.877,0.66,7.83208,0,0
136939,6.877,0.66,7.83208,0,0
136940,6.877,0.66,7.83208,0,0
136941,6.877,0.66,7.83208,0,0
136942,6.877,0.66,7.83208,0,0
136943,6.877,0.66,7.83208,0,0
136944,6.877,0.66,7.83208,0,0
136945,6.877,0.66,7.83208,0,0
136946,6.877,0.66,7.83208,0,0
136947,6.877,0.66,7.83208,0,0
136948,6.877,0.66,7.83208,0,0
136949,6.877,0.66,7.83208,0,0
136950,6.877,0.66,7.83208,0,0
136951,6.877,0.66,7.83208,0,0
136952,6.877,0.66,7.83208,0,0
136953,6.877,0.66,7.83208,0,0
136954,6.877,0.66,7.83208,0,0
136955,6.877,0.66,7.83208,0,0
136956,6.877,0.66,7.83208,0,0
136957,6.877,0.66,7.83208,0,0
136958,6.877,0.66,7.83208,0,0
136959,6.877,0.66,7.83208,0,0
136960,6.877,0.66,7.83208,0,0
136961,6.877,0.66,7.83208,0,0
136962,6.877,0.66,7.83208,0,0
136963,6.877,0.66,7.83208,0,0
136964,6.877,0.66,7.83208,0,0
136965,6.877,0.66,7.83208,0,0
136966,6.877,0.66,7.83208,0,0
136967,6.877,0.66,7.83208,0,0
136968,6.877,0.66,7.83208,0,0
136969,6.877,0.66,7.83208,0,0
136970,6.877,0.66,7.83208,0,0
136971,6.877,0.66,7.83208,0,0
136972,6.877,0.66,7.83208,0,0
136973,6.877,0.66,7.83208,0,0
136974,6.877,0.66,7.83208,0,0
136975,6.877,0.66,7.83208,0,0
136976,6.877,0.66,7.83208,0,0
136977,6.877,0.66,7.83208,0,0
136978,6.877,0.66,7.83208,0,0
136979,6.877,0.66,7.83208,0,0
136980,6.877,0.66,7.83208,0,0
136981,6.877,0.66,7.83208,0,0
136982,6.877,0.66,7.83208,0,0
136983,6.877,0.66,7.83208,0,0
136984,6.877,0.66,7.83208,0,0
136985,6.877,0.66,7.83208,0,0
136986,6.877,0.66,7.83208,0,0
136987,6.877,0.66,7.83208,0,0
136988,6.877,0.66,7.83208,0,0
136989,6.877,0.66,7.83208,0,0
136990,6.877,0.66,7.83208,0,0
136991,6.877,0.66,7.83208,0,0
136992,6.877,0.66,7.83208,0,0
136993,6.877,0.66,7.83208,0,0
136994,6.877,0.66,7.83208,0,0
136995,6.877,0.66,7.83208,0,0
136996,6.877,0.66,7.83208,0,0
136997,6.877,0.66,7.83208,0,0
136998,6.877,0.66,7.83208,0,0
136999,6.877,0.66,7.83208,0,0
137000,6.877,0.66,7.83208,0,0
137001,6.877,0.66,7.83208,0,0
137002,6.877,0.66,7.83208,0,0
137003,6.877,0.66,7.83208,0,0
137004,6.877,0.66,7.83208,0,0
137005,6.877,0.66,7.83208,0,0
137006,6.877,0.66,7.83208,0,0
137007,6.877,0.66,7.83208,0,0
137008,6.877,0.66,7.83208,0,0
137009,6.877,0.66,7.83208,0,0
137010,6.877,0.66,7.83208,0,0
137011,6.877,0.66,7.83208,0,0
137012,6.877,0.66,7.83208,0,0
137013,6.877,0.66,7.83208,0,0
137014,6.877,0.66,7.83208,0,0
137015,6.877,0.66,7.83208,0,0
137016,6.877,0.66,7.83208,0,0
137017,6.877,0.66,7.83208,0,0
137018,6.877,0.66,7.83208,0,0
137019,6.877,0.66,7.83208,0,0
137020,6.877,0.66,7.83208,0,0
137021,6.877,0.66,7.83208,0,0
137022,6.877,0.66,7.83208,0,0
137023,6.877,0.66,7.83208,0,0
137024,6.877,0.66,7.83208,0,0
137025,6.877,0.66,7.83208,0,0
137026,6.877,0.66,7.83208,0,0
137027,6.877,0.66,7.83208,0,0
137028,6.877,0.66,7.83208,0,0
137029,6.877,0.66,7.83208,0,0
137030,6.877,0.66,7.83208,0,0
137031,6.877,0.66,7.83208,0,0
137032,6.877,0.66,7.83208,0,0
137033,6.877,0.66,7.83208,0,0
137034,6.877,0.66,7.83208,0,0
137035,6.877,0.66,7.83208,0,0
137036,6.877,0.66,7.83208,0,0
137037,6.877,0.66,7.83208,0,0
137038,6.877,0.66,7.83208,0,0
137039,6.877,0.66,7.83208,0,0
137040,6.877,0.66,7.83208,0,0
137041,6.877,0.66,7.83208,0,0
137042,6.877,0.66,7.83208,0,0
137043,6.877,0.66,7.83208,0,0
137044,6.877,0.66,7.83208,0,0
137045,6.877,0.66,7.83208,0,0
137046,6.877,0.66,7.83208,0,0
137047,6.877,0.66,7.83208,0,0
137048,6.877,0.66,7.83208,0,0
137049,6.877,0.66,7.83208,0,0
137050,6.877,0.66,7.83208,0,0
137051,6.877,0.66,7.83208,0,0
137052,6.877,0.66,7.83208,0,0
137053,6.877,0.66,7.83208,0,0
137054,6.877,0.66,7.83208,0,0
137055,6.877,0.66,7.83208,0,0
137056,6.877,0.66,7.83208,0,0
137057,6.877,0.66,7.83208,0,0
137058,6.877,0.66,7.83208,0,0
137059,6.877,0.66,7.83208,0,0
137060,6.877,0.66,7.83208,0,0
137061,6.877,0.66,7.83208,0,0
137062,6.877,0.66,7.83208,0,0
137063,6.877,0.66,7.83208,0,0
137064,6.877,0.66,7.83208,0,0
137065,6.877,0.66,7.83208,0,0
137066,6.877,0.66,7.83208,0,0
137067,6.877,0.66,7.83208,0,0
137068,6.877,0.66,7.83208,0,0
137069,6.877,0.66,7.83208,0,0
137070,6.877,0.66,7.83208,0,0
137071,6.877,0.66,7.83208,0,0
137072,6.877,0.66,7.83208,0,0
137073,6.877,0.66,7.83208,0,0
137074,6.877,0.66,7.83208,0,0
137075,6.877,0.66,7.83208,0,0
137076,6.877,0.66,7.83208,0,0
137077,6.877,0.66,7.83208,0,0
137078,6.877,0.66,7.83208,0,0
137079,6.877,0.66,7.83208,0,0
137080,6.877,0.66,7.83208,0,0
137081,6.877,0.66,7.83208,0,0
137082,6.877,0.66,7.83208,0,0
137083,6.877,0.66,7.83208,0,0
137084,6.877,0.66,7.83208,0,0
137085,6.877,0.66,7.83208,0,0
137086,6.877,0.66,7.83208,0,0
137087,6.877,0.66,7.83208,0,0
137088,6.877,0.66,7.83208,0,0
137089,6.877,0.66,7.83208,0,0
137090,6.877,0.66,7.83208,0,0
137091,6.877,0.66,7.83208,0,0
137092,6.877,0.66,7.83208,0,0
137093,6.877,0.66,7.83208,0,0
137094,6.877,0.66,7.83208,0,0
137095,6.877,0.66,7.83208,0,0
137096,6.877,0.66,7.83208,0,0
137097,6.877,0.66,7.83208,0,0
137098,6.877,0.66,7.83208,0,0
137099,6.877,0.66,7.83208,0,0
137100,6.877,0.66,7.83208,0,0
137101,6.877,0.66,7.83208,0,0
137102,6.877,0.66,7.83208,0,0
137103,6.877,0.66,7.83208,0,0
137104,6.877,0.66,7.83208,0,0
137105,6.877,0.66,7.83208,0,0
137106,6.877,0.66,7.83208,0,0
137107,6.877,0.66,7.83208,0,0
137108,6.877,0.66,7.83208,0,0
137109,6.877,0.66,7.83208,0,0
137110,6.877,0.66,7.83208,0,0
137111,6.877,0.66,7.83208,0,0
137112,6.877,0.66,7.83208,0,0
137113,6.877,0.66,7.83208,0,0
137114,6.877,0.66,7.83208,0,0
137115,6.877,0.66,7.83208,0,0
137116,6.877,0.66,7.83208,0,0
137117,6.877,0.66,7.83208,0,0
137118,6.877,0.66,7.83208,0,0
137119,6.877,0.66,7.83208,0,0
137120,6.877,0.66,7.83208,0,0
137121,6.877,0.66,7.83208,0,0
137122,6.877,0.66,7.83208,0,0
137123,6.877,0.66,7.83208,0,0
137124,6.877,0.66,7.83208,0,0
137125,6.877,0.66,7.83208,0,0
137126,6.877,0.66,7.83208,0,0
137127,6.877,0.66,7.83208,0,0
137128,6.877,0.66,7.83208,0,0
137129,6.877,0.66,7.83208,0,0
137130,6.877,0.66,7.83208,0,0
137131,6.877,0.66,7.83208,0,0
137132,6.877,0.66,7.83208,0,0
137133,6.877,0.66,7.83208,0,0
137134,6.877,0.66,7.83208,0,0
137135,6.877,0.66,7.83208,0,0
137136,6.877,0.66,7.83208,0,0
137137,6.877,0.66,7.83208,0,0
137138,6.877,0.66,7.83208,0,0
137139,6.877,0.66,7.83208,0,0
137140,6.877,0.66,7.83208,0,0
137141,6.877,0.66,7.83208,0,0
137142,6.877,0.66,7.83208,0,0
137143,6.877,0.66,7.83208,0,0
137144,6.877,0.66,7.83208,0,0
137145,6.877,0.66,7.83208,0,0
137146,6.877,0.66,7.83208,0,0
137147,6.877,0.66,7.83208,0,0
137148,6.877,0.66,7.83208,0,0
137149,6.877,0.66,7.83208,0,0
137150,6.877,0.66,7.83208,0,0
137151,6.877,0.66,7.83208,0,0
137152,6.877,0.66,7.83208,0,0
137153,6.877,0.66,7.83208,0,0
137154,6.877,0.66,7.83208,0,0
137155,6.877,0.66,7.83208,0,0
137156,6.877,0.66,7.83208,0,0
137157,6.877,0.66,7.83208,0,0
137158,6.877,0.66,7.83208,0,0
137159,6.877,0.66,7.83208,0,0
137160,6.877,0.66,7.83208,0,0
137161,6.877,0.66,7.83208,0,0
137162,6.877,0.66,7.83208,0,0
137163,6.877,0.66,7.83208,0,0
137164,6.877,0.66,7.83208,0,0
137165,6.877,0.66,7.83208,0,0
137166,6.877,0.66,7.83208,0,0
137167,6.877,0.66,7.83208,0,0
137168,6.877,0.66,7.83208,0,0
137169,6.877,0.66,7.83208,0,0
137170,6.877,0.66,7.83208,0,0
137171,6.877,0.66,7.83208,0,0
137172,6.877,0.66,7.83208,0,0
137173,6.877,0.66,7.83208,0,0
137174,6.877,0.66,7.83208,0,0
137175,6.877,0.66,7.83208,0,0
137176,6.877,0.66,7.83208,0,0
137177,6.877,0.66,7.83208,0,0
137178,6.877,0.66,7.83208,0,0
137179,6.877,0.66,7.83208,0,0
137180,6.877,0.66,7.83208,0,0
137181,6.877,0.66,7.83208,0,0
137182,6.877,0.66,7.83208,0,0
137183,6.877,0.66,7.83208,0,0
137184,6.877,0.66,7.83208,0,0
137185,6.877,0.66,7.83208,0,0
137186,6.877,0.66,7.83208,0,0
137187,6.877,0.66,7.83208,0,0
137188,6.877,0.66,7.83208,0,0
137189,6.877,0.66,7.83208,0,0
137190,6.877,0.66,7.83208,0,0
137191,6.877,0.66,7.83208,0,0
137192,6.877,0.66,7.83208,0,0
137193,6.877,0.66,7.83208,0,0
137194,6.877,0.66,7.83208,0,0
137195,6.877,0.66,7.83208,0,0
137196,6.877,0.66,7.83208,0,0
137197,6.877,0.66,7.83208,0,0
137198,6.877,0.66,7.83208,0,0
137199,6.877,0.66,7.83208,0,0
137200,6.877,0.66,7.83208,0,0
137201,6.877,0.66,7.83208,0,0
137202,6.877,0.66,7.83208,0,0
137203,6.877,0.66,7.83208,0,0
137204,6.877,0.66,7.83208,0,0
137205,6.877,0.66,7.83208,0,0
137206,6.877,0.66,7.83208,0,0
137207,6.877,0.66,7.83208,0,0
137208,6.877,0.66,7.83208,0,0
137209,6.877,0.66,7.83208,0,0
137210,6.877,0.66,7.83208,0,0
137211,6.877,0.66,7.83208,0,0
137212,6.877,0.66,7.83208,0,0
137213,6.877,0.66,7.83208,0,0
137214,6.877,0.66,7.83208,0,0
137215,6.877,0.66,7.83208,0,0
137216,6.877,0.66,7.83208,0,0
137217,6.877,0.66,7.83208,0,0
137218,6.877,0.66,7.83208,0,0
137219,6.877,0.66,7.83208,0,0
137220,6.877,0.66,7.83208,0,0
137221,6.877,0.66,7.83208,0,0
137222,6.877,0.66,7.83208,0,0
137223,6.877,0.66,7.83208,0,0
137224,6.877,0.66,7.83208,0,0
137225,6.877,0.66,7.83208,0,0
137226,6.877,0.66,7.83208,0,0
137227,6.877,0.66,7.83208,0,0
137228,6.877,0.66,7.83208,0,0
137229,6.877,0.66,7.83208,0,0
137230,6.877,0.66,7.83208,0,0
137231,6.877,0.66,7.83208,0,0
137232,6.877,0.66,7.83208,0,0
137233,6.796,0.66,7.75108,0,0
137234,6.796,0.66,7.75108,0,0
137235,6.796,0.66,7.75108,0,0
137236,6.796,0.66,7.75108,0,0
137237,6.796,0.66,7.75108,0,0
137238,6.796,0.66,7.75108,0,0
137239,6.796,0.66,7.75108,0,0
137240,6.796,0.66,7.75108,0,0
137241,6.796,0.66,7.75108,0,0
137242,6.796,0.66,7.75108,0,0
137243,6.796,0.66,7.75108,0,0
137244,6.796,0.66,7.75108,0,0
137245,6.796,0.66,7.75108,0,0
137246,6.796,0.66,7.75108,0,0
137247,6.796,0.66,7.75108,0,0
137248,6.796,0.66,7.75108,0,0
137249,6.796,0.66,7.75108,0,0
137250,6.796,0.66,7.75108,0,0
137251,6.796,0.66,7.75108,0,0
137252,6.796,0.66,7.75108,0,0
137253,6.796,0.66,7.75108,0,0
137254,6.796,0.66,7.75108,0,0
137255,6.796,0.66,7.75108,0,0
137256,6.796,0.66,7.75108,0,0
137257,6.796,0.66,7.75108,0,0
137258,6.796,0.66,7.75108,0,0
137259,6.796,0.66,7.75108,0,0
137260,6.796,0.66,7.75108,0,0
137261,6.796,0.66,7.75108,0,0
137262,6.796,0.66,7.75108,0,0
137263,6.796,0.66,7.75108,0,0
137264,6.796,0.66,7.75108,0,0
137265,6.796,0.66,7.75108,0,0
137266,6.796,0.66,7.75108,0,0
137267,6.796,0.66,7.75108,0,0
137268,6.796,0.66,7.75108,0,0
137269,6.796,0.66,7.75108,0,0
137270,6.796,0.66,7.75108,0,0
137271,6.796,0.66,7.75108,0,0
137272,6.796,0.66,7.75108,0,0
137273,6.796,0.66,7.75108,0,0
137274,6.796,0.66,7.75108,0,0
137275,6.796,0.66,7.75108,0,0
137276,6.796,0.66,7.75108,0,0
137277,6.796,0.66,7.75108,0,0
137278,6.796,0.66,7.75108,0,0
137279,6.796,0.66,7.75108,0,0
137280,6.796,0.66,7.75108,0,0
137281,6.796,0.66,7.75108,0,0
137282,6.796,0.66,7.75108,0,0
137283,6.796,0.66,7.75108,0,0
137284,6.796,0.66,7.75108,0,0
137285,6.796,0.66,7.75108,0,0
137286,6.796,0.66,7.75108,0,0
137287,6.796,0.66,7.75108,0,0
137288,6.796,0.66,7.75108,0,0
137289,6.796,0.66,7.75108,0,0
