Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
,,,,,,,46586.0,17725.507,15811.14
,,,,,,,46587.0,17876.629,16135.74
,,,,,,,46588.0,18308.902,16608.4
,,,,,,,46589.0,18915.526,18620.97
,,,,,,,46590.0,21159.394,21620.24
,,,,,,,46591.0,23410.026,25767.62
,,,,,,,46592.0,24484.256,27095.7
,,,,,,,46593.0,24399.261,27343.45
,,,,,,,46594.0,23741.729,26790.99
,,,,,,,46595.0,24090.52,27423.56
,,,,,,,46596.0,23397.121,26995.07
,,,,,,,46597.0,23173.998,25946.34
,,,,,,,46598.0,23115.347,26570.89
,,,,,,,46599.0,23362.678,28719.46
,,,,,,,46600.0,23866.774,31579.9
,,,,,,,46601.0,24467.257,33785.72
,,,,,,,46602.0,24806.525,31462.42
,,,,,,,46603.0,24742.623,27040.16
,,,,,,,46604.0,25789.263,26069.08
,,,,,,,46605.0,24310.261,22466.86
,,,,,,,46606.0,23658.692,19827.52
,,,,,,,46607.0,21409.484,18136.77
,,,,,,,46608.0,20856.171,16372.17
,,,,,,,46609.0,21089.529,15654.82
,,,,,,,46610.0,20859.642,15187.44
,,,,,,,46611.0,20623.614,15468.69
,,,,,,,46612.0,21520.378,16090.33
,,,,,,,46613.0,21675.772,18129.9
,,,,,,,46614.0,22517.801,21111.29
,,,,,,,46615.0,23891.338,25453.49
,,,,,,,46616.0,24578.863,27022.31
,,,,,,,46617.0,25401.134,27600.2
,,,,,,,46618.0,23847.194,27581.8
,,,,,,,46619.0,24448.745,28405.04
,,,,,,,46620.0,23085.621,27927.43
,,,,,,,46621.0,23227.309,26715.52
,,,,,,,46622.0,21506.761,27007.38
,,,,,,,46623.0,21395.778,28814.96
,,,,,,,46624.0,21101.366,31394.81
,,,,,,,46625.0,21183.335,33046.43
,,,,,,,46626.0,21489.584,30486.54
,,,,,,,46627.0,21084.189,26264.8
,,,,,,,46628.0,22811.857,25483.82
,,,,,,,46629.0,22832.416,22622.33
,,,,,,,46630.0,22144.802,20008.79
,,,,,,,46631.0,20889.546,18775.78
,,,,,,,46632.0,19651.734,18133.21
,,,,,,,46633.0,19539.327,16375.67
,,,,,,,46634.0,19482.812,16552.78
,,,,,,,46635.0,19881.176,16657.63
,,,,,,,46636.0,20054.904,17020.14
,,,,,,,46637.0,20399.067,18616.17
,,,,,,,46638.0,20750.083,20295.91
,,,,,,,46639.0,21224.275,21754.17
,,,,,,,46640.0,21735.847,23855.19
,,,,,,,46641.0,22697.67,26059.94
,,,,,,,46642.0,22781.686,26528.94
,,,,,,,46643.0,22617.748,27709.12
,,,,,,,46644.0,22075.204,27990.02
,,,,,,,46645.0,21333.3,26822.77
,,,,,,,46646.0,20615.426,26156.68
,,,,,,,46647.0,20246.966,26036.94
,,,,,,,46648.0,20429.772,26764.26
,,,,,,,46649.0,21304.731,25913.66
,,,,,,,46650.0,21281.413,27328.27
,,,,,,,46651.0,22130.651,28233.57
,,,,,,,46652.0,23231.225,27749.22
,,,,,,,46653.0,23496.089,25485.8
,,,,,,,46654.0,21542.895,22804.0
,,,,,,,46655.0,19453.709,20144.7
,,,,,,,46656.0,19018.944,17419.11
,,,,,,,46657.0,18745.447,15741.77
,,,,,,,46658.0,18892.03,15927.93
,,,,,,,46659.0,19128.325,16100.34
,,,,,,,46660.0,19637.494,16613.64
,,,,,,,46661.0,20729.613,17789.34
,,,,,,,46662.0,23221.346,19158.99
,,,,,,,46663.0,24345.327,20567.02
,,,,,,,46664.0,23939.665,22279.34
,,,,,,,46665.0,23265.045,24811.61
,,,,,,,46666.0,23035.781,25342.53
,,,,,,,46667.0,22986.831,26176.39
,,,,,,,46668.0,22314.614,26388.79
,,,,,,,46669.0,21590.866,25383.7
,,,,,,,46670.0,21370.502,25235.31
,,,,,,,46671.0,21337.572,25317.5
,,,,,,,46672.0,21660.286,26445.36
,,,,,,,46673.0,22329.299,25734.61
,,,,,,,46674.0,22546.281,27157.04
,,,,,,,46675.0,22853.865,27611.29
,,,,,,,46676.0,23499.738,26891.44
,,,,,,,46677.0,22162.246,24713.76
,,,,,,,46678.0,21602.703,22370.97
,,,,,,,46679.0,18479.604,19365.8
,,,,,,,46680.0,17800.801,15801.59
,,,,,,,46681.0,17410.981,15009.6
,,,,,,,46682.0,17477.375,14667.13
,,,,,,,46683.0,17480.846,15060.75
,,,,,,,46684.0,17461.088,15730.28
,,,,,,,46685.0,18573.143,17754.46
,,,,,,,46686.0,21038.265,20790.95
,,,,,,,46687.0,23162.517,24769.3
,,,,,,,46688.0,23047.974,25762.48
,,,,,,,46689.0,22713.512,26228.52
,,,,,,,46690.0,22346.476,25979.9
,,,,,,,46691.0,22946.336,27081.57
,,,,,,,46692.0,22289.694,26975.47
,,,,,,,46693.0,22450.428,26209.45
,,,,,,,46694.0,22216.18,27009.13
,,,,,,,46695.0,22419.99,29077.8
,,,,,,,46696.0,23024.3,31777.53
,,,,,,,46697.0,23638.311,33423.93
,,,,,,,46698.0,24061.506,31166.31
,,,,,,,46699.0,23254.632,26875.53
,,,,,,,46700.0,23706.752,26019.49
,,,,,,,46701.0,22963.78,22409.24
,,,,,,,46702.0,21040.401,19434.55
,,,,,,,46703.0,18966.345,17787.62
,,,,,,,46704.0,18097.349,16183.04
,,,,,,,46705.0,17506.656,15434.16
,,,,,,,46706.0,17388.108,15141.84
,,,,,,,46707.0,17261.639,15497.55
,,,,,,,46708.0,17463.58,15930.56
,,,,,,,46709.0,18119.51,17831.62
,,,,,,,46710.0,20633.849,20919.66
,,,,,,,46711.0,23202.033,25254.44
,,,,,,,46712.0,23354.49,26931.22
,,,,,,,46713.0,22735.851,27270.92
,,,,,,,46714.0,22388.039,27378.46
,,,,,,,46715.0,22664.651,28654.32
,,,,,,,46716.0,21479.171,29377.66
,,,,,,,46717.0,21551.439,28859.51
,,,,,,,46718.0,20848.873,29661.87
,,,,,,,46719.0,20559.267,32184.42
,,,,,,,46720.0,21090.775,34729.05
,,,,,,,46721.0,21547.256,36668.42
,,,,,,,46722.0,21556.69,33222.17
,,,,,,,46723.0,21681.646,29143.51
,,,,,,,46724.0,22577.253,28901.67
,,,,,,,46725.0,22125.4,25372.33
,,,,,,,46726.0,20766.103,22787.94
,,,,,,,46727.0,18671.043,20175.68
,,,,,,,46728.0,17359.45,18127.14
,,,,,,,46729.0,16629.561,16952.76
,,,,,,,46730.0,16439.902,16373.45
,,,,,,,46731.0,16430.29,16468.67
,,,,,,,46732.0,16484.046,16755.33
,,,,,,,46733.0,17292.611,18587.35
,,,,,,,46734.0,19059.795,21384.46
,,,,,,,46735.0,22133.321,25875.98
,,,,,,,46736.0,22192.773,27636.52
,,,,,,,46737.0,21675.594,27702.79
,,,,,,,46738.0,21332.321,27735.99
,,,,,,,46739.0,21353.058,28902.31
,,,,,,,46740.0,20704.159,29284.27
,,,,,,,46741.0,20800.902,29008.9
,,,,,,,46742.0,20649.157,29844.03
,,,,,,,46743.0,20521.531,32080.18
,,,,,,,46744.0,20719.645,34687.04
,,,,,,,46745.0,21127.799,36630.45
,,,,,,,46746.0,21478.103,32809.0
,,,,,,,46747.0,21667.05,28820.88
,,,,,,,46748.0,21743.768,28507.36
,,,,,,,46749.0,21078.582,25103.74
,,,,,,,46750.0,20311.669,22135.52
,,,,,,,46751.0,17506.745,19653.34
,,,,,,,46752.0,16810.053,17447.34
,,,,,,,46753.0,16045.187,16137.16
,,,,,,,46754.0,15892.73,15436.91
,,,,,,,46755.0,15958.679,15492.98
,,,,,,,46756.0,16222.742,15680.5
,,,,,,,46757.0,16362.294,17216.47
,,,,,,,46758.0,18768.142,19909.66
,,,,,,,46759.0,21055.798,24494.04
,,,,,,,46760.0,22064.969,26276.36
,,,,,,,46761.0,21972.231,26546.85
,,,,,,,46762.0,21781.504,26415.89
,,,,,,,46763.0,21950.337,27050.48
,,,,,,,46764.0,21542.717,26853.29
,,,,,,,46765.0,21459.413,25770.44
,,,,,,,46766.0,21009.251,26409.47
,,,,,,,46767.0,20940.899,28829.86
,,,,,,,46768.0,20961.992,31817.46
,,,,,,,46769.0,21619.791,34243.11
,,,,,,,46770.0,21762.191,32847.49
,,,,,,,46771.0,20753.376,28057.9
,,,,,,,46772.0,21258.718,26779.97
,,,,,,,46773.0,20776.249,22488.77
,,,,,,,46774.0,20053.925,19629.95
,,,,,,,46775.0,18003.81,17421.02
,,,,,,,46776.0,16793.677,15458.42
,,,,,,,46777.0,16411.956,14487.1
,,,,,,,46778.0,16145.935,13735.99
,,,,,,,46779.0,16253.091,13805.74
,,,,,,,46780.0,16461.173,13899.15
,,,,,,,46781.0,16827.319,15555.73
,,,,,,,46782.0,17584.531,17998.51
,,,,,,,46783.0,18501.587,21921.81
,,,,,,,46784.0,19476.048,23277.69
,,,,,,,46785.0,20410.014,23737.52
,,,,,,,46786.0,20353.232,24057.61
,,,,,,,46787.0,20342.641,25093.0
,,,,,,,46788.0,19914.017,25302.74
,,,,,,,46789.0,19147.015,25064.36
,,,,,,,46790.0,18553.919,26119.64
,,,,,,,46791.0,18259.062,28913.36
,,,,,,,46792.0,18500.341,32349.9
,,,,,,,46793.0,18887.135,34584.45
,,,,,,,46794.0,18556.767,32081.89
,,,,,,,46795.0,18474.531,26690.26
,,,,,,,46796.0,18804.276,24818.83
,,,,,,,46797.0,18730.94,21160.31
,,,,,,,46798.0,18611.591,18856.83
,,,,,,,46799.0,17472.391,17175.77
,,,,,,,46800.0,16970.965,16270.73
,,,,,,,46801.0,16461.974,14322.66
,,,,,,,46802.0,16341.201,13716.86
,,,,,,,46803.0,16553.288,13395.77
,,,,,,,46804.0,16593.694,13215.07
,,,,,,,46805.0,16796.881,14263.77
,,,,,,,46806.0,17488.856,15634.18
,,,,,,,46807.0,18346.282,16991.41
,,,,,,,46808.0,19138.293,18703.15
,,,,,,,46809.0,19494.827,20927.27
,,,,,,,46810.0,19834.54,22723.78
,,,,,,,46811.0,19764.23,24355.57
,,,,,,,46812.0,19479.252,25441.93
,,,,,,,46813.0,19138.738,25223.35
,,,,,,,46814.0,17826.522,25725.77
,,,,,,,46815.0,17635.083,26144.48
,,,,,,,46816.0,17904.486,27750.14
,,,,,,,46817.0,18847.53,27316.02
,,,,,,,46818.0,19160.276,29660.35
,,,,,,,46819.0,19298.76,29516.95
,,,,,,,46820.0,19850.916,27971.82
,,,,,,,46821.0,19571.723,25103.96
,,,,,,,46822.0,18778.644,21743.44
,,,,,,,46823.0,17049.285,19223.34
,,,,,,,46824.0,16428.421,16417.35
,,,,,,,46825.0,16189.901,14899.68
,,,,,,,46826.0,15915.959,14418.43
,,,,,,,46827.0,16126.8,14311.41
,,,,,,,46828.0,16526.321,14431.62
,,,,,,,46829.0,17263.508,15534.99
,,,,,,,46830.0,19574.838,16674.88
,,,,,,,46831.0,20955.851,17966.28
,,,,,,,46832.0,20754.711,19667.85
,,,,,,,46833.0,20465.728,21804.11
,,,,,,,46834.0,20111.864,23665.73
,,,,,,,46835.0,20323.773,25132.24
,,,,,,,46836.0,20302.68,26041.41
,,,,,,,46837.0,19610.527,25473.02
,,,,,,,46838.0,19346.197,25598.89
,,,,,,,46839.0,19027.666,25741.85
,,,,,,,46840.0,19259.778,27003.19
,,,,,,,46841.0,20002.75,26577.93
,,,,,,,46842.0,19906.63,28206.86
,,,,,,,46843.0,19443.029,28228.49
,,,,,,,46844.0,20807.755,27085.66
,,,,,,,46845.0,20711.279,25027.11
,,,,,,,46846.0,18661.075,21712.12
,,,,,,,46847.0,16649.052,19010.92
,,,,,,,46848.0,15655.278,15536.43
,,,,,,,46849.0,15338.616,14924.11
,,,,,,,46850.0,15181.442,14627.9
,,,,,,,46851.0,15078.914,14947.85
,,,,,,,46852.0,15154.297,15386.94
,,,,,,,46853.0,15796.165,17212.48
,,,,,,,46854.0,18030.955,19696.04
,,,,,,,46855.0,19861.685,23475.77
,,,,,,,46856.0,20289.686,24673.89
,,,,,,,46857.0,20440.541,25162.11
,,,,,,,46858.0,20431.641,25448.06
,,,,,,,46859.0,20497.145,26452.32
,,,,,,,46860.0,20527.138,26286.79
,,,,,,,46861.0,20670.873,25695.2
,,,,,,,46862.0,20387.141,26463.08
,,,,,,,46863.0,20199.351,28892.88
,,,,,,,46864.0,20738.335,31778.26
,,,,,,,46865.0,21461.282,33940.44
,,,,,,,46866.0,21564.522,31196.81
,,,,,,,46867.0,20992.697,26327.86
,,,,,,,46868.0,20820.037,25170.65
,,,,,,,46869.0,20755.69,22015.91
,,,,,,,46870.0,18863.194,19277.64
,,,,,,,46871.0,17057.918,17325.33
,,,,,,,46872.0,16186.341,15719.21
,,,,,,,46873.0,15909.551,14821.33
,,,,,,,46874.0,15744.367,14360.81
,,,,,,,46875.0,15818.059,14620.37
,,,,,,,46876.0,15809.515,14993.45
,,,,,,,46877.0,16341.379,16789.27
,,,,,,,46878.0,18628.857,19262.26
,,,,,,,46879.0,20699.62,23150.94
,,,,,,,46880.0,21066.923,24628.5
,,,,,,,46881.0,20640.346,25306.23
,,,,,,,46882.0,20884.295,25745.57
,,,,,,,46883.0,20670.606,27078.87
,,,,,,,46884.0,20372.812,27326.7
,,,,,,,46885.0,20039.507,26819.32
,,,,,,,46886.0,19859.816,27747.98
,,,,,,,46887.0,19776.69,30170.18
,,,,,,,46888.0,19983.348,33173.05
,,,,,,,46889.0,20345.311,35556.04
,,,,,,,46890.0,20373.524,32793.76
,,,,,,,46891.0,20573.151,28320.93
,,,,,,,46892.0,20739.314,27595.2
,,,,,,,46893.0,20323.061,24308.1
,,,,,,,46894.0,19862.397,21677.98
,,,,,,,46895.0,17565.218,19594.49
,,,,,,,46896.0,16327.317,17453.24
,,,,,,,46897.0,16087.106,16420.24
,,,,,,,46898.0,15713.128,15805.39
,,,,,,,46899.0,15668.45,15927.32
,,,,,,,46900.0,15933.759,16063.66
,,,,,,,46901.0,16780.772,17693.81
,,,,,,,46902.0,18481.206,20042.36
,,,,,,,46903.0,20827.157,23985.9
,,,,,,,46904.0,20908.236,25940.83
,,,,,,,46905.0,20864.092,26466.39
,,,,,,,46906.0,20769.752,27001.44
,,,,,,,46907.0,21054.018,28253.19
,,,,,,,46908.0,20720.624,28537.97
,,,,,,,46909.0,20676.747,28161.33
,,,,,,,46910.0,20706.295,28862.43
,,,,,,,46911.0,20761.119,31017.86
,,,,,,,46912.0,21231.573,33692.54
,,,,,,,46913.0,21705.587,35804.35
,,,,,,,46914.0,21723.654,32178.02
,,,,,,,46915.0,21678.442,27690.97
,,,,,,,46916.0,21919.81,26785.78
,,,,,,,46917.0,21620.948,23904.27
,,,,,,,46918.0,20224.449,20953.37
,,,,,,,46919.0,18125.384,18791.56
,,,,,,,46920.0,17621.911,16978.83
,,,,,,,46921.0,17188.303,15691.33
,,,,,,,46922.0,17178.958,15049.6
,,,,,,,46923.0,17177.623,15148.57
,,,,,,,46924.0,17314.06,15327.99
,,,,,,,46925.0,17924.511,16867.08
,,,,,,,46926.0,20400.758,19099.08
,,,,,,,46927.0,21921.501,22927.41
,,,,,,,46928.0,21667.05,25026.81
,,,,,,,46929.0,21348.697,25518.26
,,,,,,,46930.0,21214.752,25967.93
,,,,,,,46931.0,21224.898,27003.18
,,,,,,,46932.0,20762.988,27440.05
,,,,,,,46933.0,20360.263,26982.87
,,,,,,,46934.0,20220.355,27618.78
,,,,,,,46935.0,19484.503,29942.42
,,,,,,,46936.0,19423.894,32417.12
,,,,,,,46937.0,19824.127,34076.27
,,,,,,,46938.0,19630.819,30500.45
,,,,,,,46939.0,19378.593,26064.34
,,,,,,,46940.0,19760.403,25308.99
,,,,,,,46941.0,19686.889,23054.93
,,,,,,,46942.0,19566.472,20324.71
,,,,,,,46943.0,17368.083,18306.25
,,,,,,,46944.0,16601.437,16499.96
,,,,,,,46945.0,16604.018,15533.24
,,,,,,,46946.0,16121.015,15006.0
,,,,,,,46947.0,16230.663,15097.19
,,,,,,,46948.0,16280.058,15313.09
,,,,,,,46949.0,16604.997,16907.66
,,,,,,,46950.0,17212.422,19103.26
,,,,,,,46951.0,18007.459,23105.7
,,,,,,,46952.0,19168.642,24640.48
,,,,,,,46953.0,19270.28,25114.49
,,,,,,,46954.0,19308.372,25804.74
,,,,,,,46955.0,19025.886,27000.09
,,,,,,,46956.0,18651.196,27589.57
,,,,,,,46957.0,18974.711,27305.9
,,,,,,,46958.0,18246.068,28017.88
,,,,,,,46959.0,17777.661,30252.1
,,,,,,,46960.0,18139.713,32872.47
,,,,,,,46961.0,18430.031,34519.55
,,,,,,,46962.0,18447.119,30978.84
,,,,,,,46963.0,18428.162,26648.38
,,,,,,,46964.0,18482.719,25793.5
,,,,,,,46965.0,18249.183,23445.89
,,,,,,,46966.0,17984.853,20939.03
,,,,,,,46967.0,16918.722,18853.8
,,,,,,,46968.0,15685.627,17504.93
,,,,,,,46969.0,14937.226,15963.54
,,,,,,,46970.0,14790.02,15455.6
,,,,,,,46971.0,14649.311,15266.94
,,,,,,,46972.0,14675.477,15193.46
,,,,,,,46973.0,14899.312,16143.77
,,,,,,,46974.0,15166.134,17320.65
,,,,,,,46975.0,15978.882,18932.92
,,,,,,,46976.0,17335.687,20507.78
,,,,,,,46977.0,18331.33,22606.52
,,,,,,,46978.0,18572.164,24692.66
,,,,,,,46979.0,18731.919,26474.21
,,,,,,,46980.0,18362.391,28005.79
,,,,,,,46981.0,17891.67,27947.02
,,,,,,,46982.0,17584.086,28157.26
,,,,,,,46983.0,17331.326,28083.23
,,,,,,,46984.0,17455.303,29251.46
,,,,,,,46985.0,17680.562,28221.01
,,,,,,,46986.0,17977.644,29147.96
,,,,,,,46987.0,18043.415,29089.12
,,,,,,,46988.0,19100.468,27868.15
,,,,,,,46989.0,18472.395,26449.48
,,,,,,,46990.0,17576.254,23613.29
,,,,,,,46991.0,16662.135,20787.35
,,,,,,,46992.0,15411.685,18010.16
,,,,,,,46993.0,15054.261,16752.82
,,,,,,,46994.0,14939.006,15908.41
,,,,,,,46995.0,15036.461,15687.55
,,,,,,,46996.0,15117.451,15624.06
,,,,,,,46997.0,15663.644,16537.61
,,,,,,,46998.0,17589.07,17300.06
,,,,,,,46999.0,19882.422,18507.52
,,,,,,,47000.0,20262.452,20592.55
,,,,,,,47001.0,20397.465,22540.98
,,,,,,,47002.0,20616.227,24680.94
,,,,,,,47003.0,20548.32,26243.25
,,,,,,,47004.0,20327.422,28114.21
,,,,,,,47005.0,20129.664,28212.91
,,,,,,,47006.0,19721.688,28694.78
,,,,,,,47007.0,19734.504,28852.97
,,,,,,,47008.0,20123.167,30009.78
,,,,,,,47009.0,20472.403,29106.48
,,,,,,,47010.0,20383.67,29630.04
,,,,,,,47011.0,20080.981,29948.72
,,,,,,,47012.0,20731.482,29260.44
,,,,,,,47013.0,19905.74,27693.26
,,,,,,,47014.0,19212.875,24101.53
,,,,,,,47015.0,16987.341,20942.02
,,,,,,,47016.0,15496.858,17178.56
,,,,,,,47017.0,15092.086,16209.46
,,,,,,,47018.0,14818.144,15750.56
,,,,,,,47019.0,14776.403,15950.82
,,,,,,,47020.0,14633.914,16130.61
,,,,,,,47021.0,15216.775,17752.98
,,,,,,,47022.0,16951.83,19967.1
,,,,,,,47023.0,19419.533,23920.29
,,,,,,,47024.0,19688.402,26613.65
,,,,,,,47025.0,19626.725,26863.13
,,,,,,,47026.0,19688.847,27272.36
,,,,,,,47027.0,19907.609,28150.26
,,,,,,,47028.0,19769.125,28603.9
,,,,,,,47029.0,19677.544,28088.75
,,,,,,,47030.0,19433.862,28637.38
,,,,,,,47031.0,19524.375,30734.68
,,,,,,,47032.0,20204.869,32881.78
,,,,,,,47033.0,20715.907,34862.28
,,,,,,,47034.0,20383.937,30757.39
,,,,,,,47035.0,20381.712,26575.85
,,,,,,,47036.0,20520.819,26007.83
,,,,,,,47037.0,20390.167,23994.11
,,,,,,,47038.0,19051.162,20902.56
,,,,,,,47039.0,16739.031,18440.92
,,,,,,,47040.0,15515.548,16616.32
,,,,,,,47041.0,15167.202,15701.1
,,,,,,,47042.0,14798.653,15124.78
,,,,,,,47043.0,14750.949,15307.17
,,,,,,,47044.0,14606.591,15446.03
,,,,,,,47045.0,15138.633,17037.15
,,,,,,,47046.0,17170.325,19228.37
,,,,,,,47047.0,19463.232,23021.37
,,,,,,,47048.0,19874.59,25650.02
,,,,,,,47049.0,19700.595,26208.34
,,,,,,,47050.0,20050.187,26864.21
,,,,,,,47051.0,19988.421,27869.29
,,,,,,,47052.0,19758.178,28399.53
,,,,,,,47053.0,19647.195,28121.86
,,,,,,,47054.0,19675.764,28819.92
,,,,,,,47055.0,19410.722,31047.59
,,,,,,,47056.0,19808.285,33256.72
,,,,,,,47057.0,20275.535,35378.16
,,,,,,,47058.0,20253.196,31464.98
,,,,,,,47059.0,19948.994,26969.21
,,,,,,,47060.0,20458.519,26125.57
,,,,,,,47061.0,19898.175,23815.79
,,,,,,,47062.0,19254.883,20869.48
,,,,,,,47063.0,16885.436,18850.2
,,,,,,,47064.0,16041.182,17045.31
,,,,,,,47065.0,15331.852,16154.74
,,,,,,,47066.0,15241.873,15417.44
,,,,,,,47067.0,15253.265,15584.71
,,,,,,,47068.0,15195.415,15738.33
,,,,,,,47069.0,15561.917,17360.19
,,,,,,,47070.0,17581.594,19547.49
,,,,,,,47071.0,20291.822,22811.23
,,,,,,,47072.0,20336.767,25242.03
,,,,,,,47073.0,20155.919,25661.52
,,,,,,,47074.0,20185.823,25969.35
,,,,,,,47075.0,20288.351,26325.44
,,,,,,,47076.0,20111.686,26421.18
,,,,,,,47077.0,19961.454,25775.69
,,,,,,,47078.0,19565.226,26626.27
,,,,,,,47079.0,19399.419,29252.54
,,,,,,,47080.0,19487.707,31988.78
,,,,,,,47081.0,19890.076,34343.11
,,,,,,,47082.0,19847.089,30840.25
,,,,,,,47083.0,19871.03,26187.68
,,,,,,,47084.0,20317.454,25173.23
,,,,,,,47085.0,20178.881,23128.72
,,,,,,,47086.0,19408.052,19845.84
,,,,,,,47087.0,18079.46,17580.73
,,,,,,,47088.0,16868.793,15673.58
,,,,,,,47089.0,15971.762,14688.11
,,,,,,,47090.0,15805.243,14135.42
,,,,,,,47091.0,15811.829,14266.76
,,,,,,,47092.0,15797.767,14532.79
,,,,,,,47093.0,16325.359,16103.1
,,,,,,,47094.0,17994.02,18075.12
,,,,,,,47095.0,19771.706,21662.22
,,,,,,,47096.0,20211.9,23687.49
,,,,,,,47097.0,20168.468,24342.42
,,,,,,,47098.0,19924.074,24829.13
,,,,,,,47099.0,20123.968,25672.81
,,,,,,,47100.0,19910.457,25999.26
,,,,,,,47101.0,19652.98,25674.58
,,,,,,,47102.0,19269.39,26766.49
,,,,,,,47103.0,19394.524,29555.4
,,,,,,,47104.0,19738.687,32623.67
,,,,,,,47105.0,19543.332,34743.98
,,,,,,,47106.0,19469.462,31284.05
,,,,,,,47107.0,19262.181,26082.28
,,,,,,,47108.0,19718.128,24666.87
,,,,,,,47109.0,19796.092,22065.52
,,,,,,,47110.0,18309.97,19566.7
,,,,,,,47111.0,17444.623,17395.23
,,,,,,,47112.0,16083.546,15568.44
,,,,,,,47113.0,15459.834,14601.22
,,,,,,,47114.0,14989.736,13998.17
,,,,,,,47115.0,14641.479,14115.01
,,,,,,,47116.0,14764.299,14319.32
,,,,,,,47117.0,14901.27,15905.8
,,,,,,,47118.0,15227.544,17950.83
,,,,,,,47119.0,16754.784,21527.4
,,,,,,,47120.0,17640.601,23134.03
,,,,,,,47121.0,18771.435,23777.78
,,,,,,,47122.0,18685.283,24678.35
,,,,,,,47123.0,18418.55,26181.02
,,,,,,,47124.0,18430.298,26889.37
,,,,,,,47125.0,17992.774,26860.99
,,,,,,,47126.0,17822.962,27774.73
,,,,,,,47127.0,17866.394,30126.71
,,,,,,,47128.0,17730.313,32884.44
,,,,,,,47129.0,18877.523,34405.13
,,,,,,,47130.0,19132.419,30694.73
,,,,,,,47131.0,17869.242,25934.17
,,,,,,,47132.0,17905.821,24864.26
,,,,,,,47133.0,18295.196,22256.02
,,,,,,,47134.0,16547.503,20409.71
,,,,,,,47135.0,16498.642,18412.71
,,,,,,,47136.0,15247.124,17220.83
,,,,,,,47137.0,14806.93,15762.7
,,,,,,,47138.0,14462.945,15296.01
,,,,,,,47139.0,14403.137,15144.5
,,,,,,,47140.0,14564.583,15110.36
,,,,,,,47141.0,13980.209,16218.56
,,,,,,,47142.0,14312.624,17294.64
,,,,,,,47143.0,15291.624,18874.16
,,,,,,,47144.0,16748.287,20733.75
,,,,,,,47145.0,17951.656,22733.33
,,,,,,,47146.0,18205.217,24479.82
,,,,,,,47147.0,18467.055,25825.87
,,,,,,,47148.0,18333.911,27012.59
,,,,,,,47149.0,18583.556,26358.22
,,,,,,,47150.0,18351.355,26438.55
,,,,,,,47151.0,18451.836,26165.22
,,,,,,,47152.0,18758.441,27501.03
,,,,,,,47153.0,19281.672,26781.84
,,,,,,,47154.0,19811.667,28202.6
,,,,,,,47155.0,19018.944,28052.95
,,,,,,,47156.0,19151.643,26441.39
,,,,,,,47157.0,19453.887,24576.98
,,,,,,,47158.0,18070.293,21917.12
,,,,,,,47159.0,17196.936,19092.79
,,,,,,,47160.0,16408.574,16615.53
,,,,,,,47161.0,14950.754,15270.26
,,,,,,,47162.0,14822.06,14576.57
,,,,,,,47163.0,14696.659,14369.76
,,,,,,,47164.0,14319.388,14402.87
,,,,,,,47165.0,14401.268,15372.16
,,,,,,,47166.0,15188.651,16256.32
,,,,,,,47167.0,16296.345,17337.07
,,,,,,,47168.0,18222.661,19404.76
,,,,,,,47169.0,18783.183,21507.1
,,,,,,,47170.0,19790.663,23417.24
,,,,,,,47171.0,19613.286,24774.23
,,,,,,,47172.0,19325.727,25905.27
,,,,,,,47173.0,19176.118,25518.56
,,,,,,,47174.0,18938.399,25674.5
,,,,,,,47175.0,18945.608,25897.97
,,,,,,,47176.0,19468.394,27208.76
,,,,,,,47177.0,20155.385,26580.03
,,,,,,,47178.0,20235.663,28542.24
,,,,,,,47179.0,19958.25,28370.77
,,,,,,,47180.0,20008.535,26789.03
,,,,,,,47181.0,19906.63,25167.71
,,,,,,,47182.0,18874.942,22410.08
,,,,,,,47183.0,16849.569,19542.32
,,,,,,,47184.0,15756.738,16254.62
,,,,,,,47185.0,15274.536,15731.9
,,,,,,,47186.0,15030.765,15469.4
,,,,,,,47187.0,14988.579,15735.11
,,,,,,,47188.0,14863.801,16166.55
,,,,,,,47189.0,15138.989,17849.49
,,,,,,,47190.0,17088.089,19822.48
,,,,,,,47191.0,18892.208,23515.68
,,,,,,,47192.0,19788.527,26005.05
,,,,,,,47193.0,19970.443,26333.57
,,,,,,,47194.0,19958.606,26859.31
,,,,,,,47195.0,20263.609,27771.49
,,,,,,,47196.0,20179.504,27780.79
,,,,,,,47197.0,20152.804,27102.63
,,,,,,,47198.0,20068.966,27508.86
,,,,,,,47199.0,20121.12,29741.11
,,,,,,,47200.0,20330.448,32155.34
,,,,,,,47201.0,20840.418,34601.35
,,,,,,,47202.0,20689.296,31043.02
,,,,,,,47203.0,20391.413,26433.11
,,,,,,,47204.0,20053.747,25510.49
,,,,,,,47205.0,19481.21,22886.26
,,,,,,,47206.0,18236.812,20070.6
,,,,,,,47207.0,16803.289,18036.39
,,,,,,,47208.0,15274.358,16350.3
,,,,,,,47209.0,14959.387,15528.97
,,,,,,,47210.0,14728.254,15050.14
,,,,,,,47211.0,14224.959,15423.37
,,,,,,,47212.0,14521.952,15721.49
,,,,,,,47213.0,15086.034,17520.2
,,,,,,,47214.0,16603.84,19746.6
,,,,,,,47215.0,19167.663,23704.07
,,,,,,,47216.0,19318.607,26302.06
